Book,Chapter,Verse,Text
Genesis,8,2,
Genesis,8,3,
Genesis,8,4,
Genesis,8,5,
Genesis,8,6,
Genesis,8,7,
Genesis,8,8,
Genesis,8,9,
Genesis,8,10,
Genesis,8,11,
Genesis,8,12,
Genesis,8,13,
Genesis,8,14,
Genesis,8,15,
Genesis,8,16,
Genesis,8,17,
Genesis,8,18,
Genesis,8,19,
Genesis,8,20,
Genesis,8,21,
Genesis,8,22,
Genesis,9,1,
Genesis,9,2,
Genesis,9,3,
Genesis,9,4,
Genesis,9,5,
Genesis,9,6,
Genesis,9,7,
Genesis,9,8,
Genesis,9,9,
Genesis,9,10,
Genesis,9,11,
Genesis,9,12,
Genesis,9,13,
Genesis,9,14,
Genesis,9,15,
Genesis,9,16,
Genesis,9,17,
Genesis,9,18,
Genesis,9,19,
Genesis,9,20,
Genesis,9,21,
Genesis,9,22,
Genesis,9,23,
Genesis,9,24,
Genesis,9,25,
Genesis,9,26,
Genesis,9,27,
Genesis,9,28,
Genesis,9,29,
Genesis,10,1,
Genesis,10,2,
Genesis,10,3,
Genesis,10,4,
Genesis,10,5,
Genesis,10,6,
Genesis,10,7,
Genesis,10,8,
Genesis,10,9,
Genesis,10,10,
Genesis,10,11,
Genesis,10,12,
Genesis,10,13,
Genesis,10,14,
Genesis,10,15,
Genesis,10,16,
Genesis,10,17,
Genesis,10,18,
Genesis,10,19,
Genesis,10,20,
Genesis,10,21,
Genesis,10,22,
Genesis,10,23,
Genesis,10,24,
Genesis,10,25,
Genesis,10,26,
Genesis,10,27,
Genesis,10,28,
Genesis,10,29,
Genesis,10,30,
Genesis,10,31,
Genesis,10,32,
Genesis,11,1,
Genesis,11,2,
Genesis,11,3,
Genesis,11,4,
Genesis,11,5,
Genesis,11,6,
Genesis,11,7,
Genesis,11,8,
Genesis,11,9,
Genesis,11,10,
Genesis,11,11,
Genesis,11,12,
Genesis,11,13,
Genesis,11,14,
Genesis,11,15,
Genesis,11,16,
Genesis,11,17,
Genesis,11,18,
Genesis,11,19,
Genesis,11,20,
Genesis,11,21,
Genesis,11,22,
Genesis,11,23,
Genesis,11,24,
Genesis,11,25,
Genesis,11,26,
Genesis,11,27,
Genesis,11,28,
Genesis,11,29,
Genesis,11,30,
Genesis,11,31,
Genesis,11,32,
Genesis,12,1,
Genesis,12,2,
Genesis,12,3,
Genesis,12,4,
Genesis,12,5,
Genesis,12,6,
Genesis,12,7,
Genesis,12,8,
Genesis,12,9,
Genesis,12,10,
Genesis,12,11,
Genesis,12,12,
Genesis,12,13,
Genesis,12,14,
Genesis,12,15,
Genesis,12,16,
Genesis,12,17,
Genesis,12,18,
Genesis,12,19,
Genesis,12,20,
Genesis,13,1,
Genesis,13,2,
Genesis,13,3,
Genesis,13,4,
Genesis,13,5,
Genesis,13,6,
Genesis,13,7,
Genesis,13,8,
Genesis,13,9,
Genesis,13,10,
Genesis,13,11,
Genesis,13,12,
Genesis,13,13,
Genesis,13,14,
Genesis,13,15,
Genesis,13,16,
Genesis,13,17,
Genesis,13,18,
Genesis,14,1,
Genesis,14,2,
Genesis,14,3,
Genesis,14,4,
Genesis,14,5,
Genesis,14,6,
Genesis,14,7,
Genesis,14,8,
Genesis,14,9,
Genesis,14,10,
Genesis,14,11,
Genesis,14,12,
Genesis,14,13,
Genesis,14,14,
Genesis,14,15,
Genesis,14,16,
Genesis,14,17,
Genesis,14,18,
Genesis,14,19,
Genesis,14,20,
Genesis,14,21,
Genesis,14,22,
Genesis,14,23,
Genesis,14,24,
Genesis,15,1,
Genesis,15,2,
Genesis,15,3,
Genesis,15,4,
Genesis,15,5,
Genesis,15,6,
Genesis,15,7,
Genesis,15,8,
Genesis,15,9,
Genesis,15,10,
Genesis,15,11,
Genesis,15,12,
Genesis,15,13,
Genesis,15,14,
Genesis,15,15,
Genesis,15,16,
Genesis,15,17,
Genesis,15,18,
Genesis,15,19,
Genesis,15,20,
Genesis,15,21,
Genesis,16,1,
Genesis,16,2,
Genesis,16,3,
Genesis,16,4,
Genesis,16,5,
Genesis,16,6,
Genesis,16,7,
Genesis,16,8,
Genesis,16,9,
Genesis,16,10,
Genesis,16,11,
Genesis,16,12,
Genesis,16,13,
Genesis,16,14,
Genesis,16,15,
Genesis,16,16,
Genesis,17,1,
Genesis,17,2,
Genesis,17,3,
Genesis,17,4,
Genesis,17,5,
Genesis,17,6,
Genesis,17,7,
Genesis,17,8,
Genesis,17,9,
Genesis,17,10,
Genesis,17,11,
Genesis,17,12,
Genesis,17,13,
Genesis,17,14,
Genesis,17,15,
Genesis,17,16,
Genesis,17,17,
Genesis,17,18,
Genesis,17,19,
Genesis,17,20,
Genesis,17,21,
Genesis,17,22,
Genesis,17,23,
Genesis,17,24,
Genesis,17,25,
Genesis,17,26,
Genesis,17,27,
Genesis,18,1,
Genesis,18,2,
Genesis,18,3,
Genesis,18,4,
Genesis,18,5,
Genesis,18,6,
Genesis,18,7,
Genesis,18,8,
Genesis,18,9,
Genesis,18,10,
Genesis,18,11,
Genesis,18,12,
Genesis,18,13,
Genesis,18,14,
Genesis,18,15,
Genesis,18,16,
Genesis,18,17,
Genesis,18,18,
Genesis,18,19,
Genesis,18,20,
Genesis,18,21,
Genesis,18,22,
Genesis,18,23,
Genesis,18,24,
Genesis,18,25,
Genesis,18,26,
Genesis,18,27,
Genesis,18,28,
Genesis,18,29,
Genesis,18,30,
Genesis,18,31,
Genesis,18,32,
Genesis,18,33,
Genesis,19,1,
Genesis,19,2,
Genesis,19,3,
Genesis,19,4,
Genesis,19,5,
Genesis,19,6,
Genesis,19,7,
Genesis,19,8,
Genesis,19,9,
Genesis,19,10,
Genesis,19,11,
Genesis,19,12,
Genesis,19,13,
Genesis,19,14,
Genesis,19,15,
Genesis,19,16,
Genesis,19,17,
Genesis,19,18,
Genesis,19,19,
Genesis,19,20,
Genesis,19,21,
Genesis,19,22,
Genesis,19,23,
Genesis,19,24,
Genesis,19,25,
Genesis,19,26,
Genesis,19,27,
Genesis,19,28,
Genesis,19,29,
Genesis,19,30,
Genesis,19,31,
Genesis,19,32,
Genesis,19,33,
Genesis,19,34,
Genesis,19,35,
Genesis,19,36,
Genesis,19,37,
Genesis,19,38,
Genesis,20,1,
Genesis,20,2,
Genesis,20,3,
Genesis,20,4,
Genesis,20,5,
Genesis,20,6,
Genesis,20,7,
Genesis,20,8,
Genesis,20,9,
Genesis,20,10,
Genesis,20,11,
Genesis,20,12,
Genesis,20,13,
Genesis,20,14,
Genesis,20,15,
Genesis,20,16,
Genesis,20,17,
Genesis,20,18,
Genesis,21,1,
Genesis,21,2,
Genesis,21,3,
Genesis,21,4,
Genesis,21,5,
Genesis,21,6,
Genesis,21,7,
Genesis,21,8,
Genesis,21,9,
Genesis,21,10,
Genesis,21,11,
Genesis,21,12,
Genesis,21,13,
Genesis,21,14,
Genesis,21,15,
Genesis,21,16,
Genesis,21,17,
Genesis,21,18,
Genesis,21,19,
Genesis,21,20,
Genesis,21,21,
Genesis,21,22,
Genesis,21,23,
Genesis,21,24,
Genesis,21,25,
Genesis,21,26,
Genesis,21,27,
Genesis,21,28,
Genesis,21,29,
Genesis,21,30,
Genesis,21,31,
Genesis,21,32,
Genesis,21,33,
Genesis,21,34,
Genesis,22,1,
Genesis,22,2,
Genesis,22,3,
Genesis,22,4,
Genesis,22,5,
Genesis,22,6,
Genesis,22,7,
Genesis,22,8,
Genesis,22,9,
Genesis,22,10,
Genesis,22,11,
Genesis,22,12,
Genesis,22,13,
Genesis,22,14,
Genesis,22,15,
Genesis,22,16,
Genesis,22,17,
Genesis,22,18,
Genesis,22,19,
Genesis,22,20,
Genesis,22,21,
Genesis,22,22,
Genesis,22,23,
Genesis,22,24,
Genesis,23,1,
Genesis,23,2,
Genesis,23,3,
Genesis,23,4,
Genesis,23,5,
Genesis,23,6,
Genesis,23,7,
Genesis,23,8,
Genesis,23,9,
Genesis,23,10,
Genesis,23,11,
Genesis,23,12,
Genesis,23,13,
Genesis,23,14,
Genesis,23,15,
Genesis,23,16,
Genesis,23,17,
Genesis,23,18,
Genesis,23,19,
Genesis,23,20,
Genesis,24,1,
Genesis,24,2,
Genesis,24,3,
Genesis,24,4,
Genesis,24,5,
Genesis,24,6,
Genesis,24,7,
Genesis,24,8,
Genesis,24,9,
Genesis,24,10,
Genesis,24,11,
Genesis,24,12,
Genesis,24,13,
Genesis,24,14,
Genesis,24,15,
Genesis,24,16,
Genesis,24,17,
Genesis,24,18,
Genesis,24,19,
Genesis,24,20,
Genesis,24,21,
Genesis,24,22,
Genesis,24,23,
Genesis,24,24,
Genesis,24,25,
Genesis,24,26,
Genesis,24,27,
Genesis,24,28,
Genesis,24,29,
Genesis,24,30,
Genesis,24,31,
Genesis,24,32,
Genesis,24,33,
Genesis,24,34,
Genesis,24,35,
Genesis,24,36,
Genesis,24,37,
Genesis,24,38,
Genesis,24,39,
Genesis,24,40,
Genesis,24,41,
Genesis,24,42,
Genesis,24,43,
Genesis,24,44,
Genesis,24,45,
Genesis,24,46,
Genesis,24,47,
Genesis,24,48,
Genesis,24,49,
Genesis,24,50,
Genesis,24,51,
Genesis,24,52,
Genesis,24,53,
Genesis,24,54,
Genesis,24,55,
Genesis,24,56,
Genesis,24,57,
Genesis,24,58,
Genesis,24,59,
Genesis,24,60,
Genesis,24,61,
Genesis,24,62,
Genesis,24,63,
Genesis,24,64,
Genesis,24,65,
Genesis,24,66,
Genesis,24,67,
Genesis,25,1,
Genesis,25,2,
Genesis,25,3,
Genesis,25,4,
Genesis,25,5,
Genesis,25,6,
Genesis,25,7,
Genesis,25,8,
Genesis,25,9,
Genesis,25,10,
Genesis,25,11,
Genesis,25,12,
Genesis,25,13,
Genesis,25,14,
Genesis,25,15,
Genesis,25,16,
Genesis,25,17,
Genesis,25,18,
Genesis,25,19,
Genesis,25,20,
Genesis,25,21,
Genesis,25,22,
Genesis,25,23,
Genesis,25,24,
Genesis,25,25,
Genesis,25,26,
Genesis,25,27,
Genesis,25,28,
Genesis,25,29,
Genesis,25,30,
Genesis,25,31,
Genesis,25,32,
Genesis,25,33,
Genesis,25,34,
Genesis,26,1,
Genesis,26,2,
Genesis,26,3,
Genesis,26,4,
Genesis,26,5,
Genesis,26,6,
Genesis,26,7,
Genesis,26,8,
Genesis,26,9,
Genesis,26,10,
Genesis,26,11,
Genesis,26,12,
Genesis,26,13,
Genesis,26,14,
Genesis,26,15,
Genesis,26,16,
Genesis,26,17,
Genesis,26,18,
Genesis,26,19,
Genesis,26,20,
Genesis,26,21,
Genesis,26,22,
Genesis,26,23,
Genesis,26,24,
Genesis,26,25,
Genesis,26,26,
Genesis,26,27,
Genesis,26,28,
Genesis,26,29,
Genesis,26,30,
Genesis,26,31,
Genesis,26,32,
Genesis,26,33,
Genesis,26,34,
Genesis,26,35,
Genesis,27,1,
Genesis,27,2,
Genesis,27,3,
Genesis,27,4,
Genesis,27,5,
Genesis,27,6,
Genesis,27,7,
Genesis,27,8,
Genesis,27,9,
Genesis,27,10,
Genesis,27,11,
Genesis,27,12,
Genesis,27,13,
Genesis,27,14,
Genesis,27,15,
Genesis,27,16,
Genesis,27,17,
Genesis,27,18,
Genesis,27,19,
Genesis,27,20,
Genesis,27,21,
Genesis,27,22,
Genesis,27,23,
Genesis,27,24,
Genesis,27,25,
Genesis,27,26,
Genesis,27,27,
Genesis,27,28,
Genesis,27,29,
Genesis,27,30,
Genesis,27,31,
Genesis,27,32,
Genesis,27,33,
Genesis,27,34,
Genesis,27,35,
Genesis,27,36,
Genesis,27,37,
Genesis,27,38,
Genesis,27,39,
Genesis,27,40,
Genesis,27,41,
Genesis,27,42,
Genesis,27,43,
Genesis,27,44,
Genesis,27,45,
Genesis,27,46,
Genesis,28,1,
Genesis,28,2,
Genesis,28,3,
Genesis,28,4,
Genesis,28,5,
Genesis,28,6,
Genesis,28,7,
Genesis,28,8,
Genesis,28,9,
Genesis,28,10,
Genesis,28,11,
Genesis,28,12,
Genesis,28,13,
Genesis,28,14,
Genesis,28,15,
Genesis,28,16,
Genesis,28,17,
Genesis,28,18,
Genesis,28,19,
Genesis,28,20,
Genesis,28,21,
Genesis,28,22,
Genesis,29,1,
Genesis,29,2,
Genesis,29,3,
Genesis,29,4,
Genesis,29,5,
Genesis,29,6,
Genesis,29,7,
Genesis,29,8,
Genesis,29,9,
Genesis,29,10,
Genesis,29,11,
Genesis,29,12,
Genesis,29,13,
Genesis,29,14,
Genesis,29,15,
Genesis,29,16,
Genesis,29,17,
Genesis,29,18,
Genesis,29,19,
Genesis,29,20,
Genesis,29,21,
Genesis,29,22,
Genesis,29,23,
Genesis,29,24,
Genesis,29,25,
Genesis,29,26,
Genesis,29,27,
Genesis,29,28,
Genesis,29,29,
Genesis,29,30,
Genesis,29,31,
Genesis,29,32,
Genesis,29,33,
Genesis,29,34,
Genesis,29,35,
Genesis,30,1,
Genesis,30,2,
Genesis,30,3,
Genesis,30,4,
Genesis,30,5,
Genesis,30,6,
Genesis,30,7,
Genesis,30,8,
Genesis,30,9,
Genesis,30,10,
Genesis,30,11,
Genesis,30,12,
Genesis,30,13,
Genesis,30,14,
Genesis,30,15,
Genesis,30,16,
Genesis,30,17,
Genesis,30,18,
Genesis,30,19,
Genesis,30,20,
Genesis,30,21,
Genesis,30,22,
Genesis,30,23,
Genesis,30,24,
Genesis,30,25,
Genesis,30,26,
Genesis,30,27,
Genesis,30,28,
Genesis,30,29,
Genesis,30,30,
Genesis,30,31,
Genesis,30,32,
Genesis,30,33,
Genesis,30,34,
Genesis,30,35,
Genesis,30,36,
Genesis,30,37,
Genesis,30,38,
Genesis,30,39,
Genesis,30,40,
Genesis,30,41,
Genesis,30,42,
Genesis,30,43,
Genesis,31,1,
Genesis,31,2,
Genesis,31,3,
Genesis,31,4,
Genesis,31,5,
Genesis,31,6,
Genesis,31,7,
Genesis,31,8,
Genesis,31,9,
Genesis,31,10,
Genesis,31,11,
Genesis,31,12,
Genesis,31,13,
Genesis,31,14,
Genesis,31,15,
Genesis,31,16,
Genesis,31,17,
Genesis,31,18,
Genesis,31,19,
Genesis,31,20,
Genesis,31,21,
Genesis,31,22,
Genesis,31,23,
Genesis,31,24,
Genesis,31,25,
Genesis,31,26,
Genesis,31,27,
Genesis,31,28,
Genesis,31,29,
Genesis,31,30,
Genesis,31,31,
Genesis,31,32,
Genesis,31,33,
Genesis,31,34,
Genesis,31,35,
Genesis,31,36,
Genesis,31,37,
Genesis,31,38,
Genesis,31,39,
Genesis,31,40,
Genesis,31,41,
Genesis,31,42,
Genesis,31,43,
Genesis,31,44,
Genesis,31,45,
Genesis,31,46,
Genesis,31,47,
Genesis,31,48,
Genesis,31,49,
Genesis,31,50,
Genesis,31,51,
Genesis,31,52,
Genesis,31,53,
Genesis,31,54,
Genesis,31,55,
Genesis,32,1,
Genesis,32,2,
Genesis,32,3,
Genesis,32,4,
Genesis,32,5,
Genesis,32,6,
Genesis,32,7,
Genesis,32,8,
Genesis,32,9,
Genesis,32,10,
Genesis,32,11,
Genesis,32,12,
Genesis,32,13,
Genesis,32,14,
Genesis,32,15,
Genesis,32,16,
Genesis,32,17,
Genesis,32,18,
Genesis,32,19,
Genesis,32,20,
Genesis,32,21,
Genesis,32,22,
Genesis,32,23,
Genesis,32,24,
Genesis,32,25,
Genesis,32,26,
Genesis,32,27,
Genesis,32,28,
Genesis,32,29,
Genesis,32,30,
Genesis,32,31,
Genesis,32,32,
Genesis,33,1,
Genesis,33,2,
Genesis,33,3,
Genesis,33,4,
Genesis,33,5,
Genesis,33,6,
Genesis,33,7,
Genesis,33,8,
Genesis,33,9,
Genesis,33,10,
Genesis,33,11,
Genesis,33,12,
Genesis,33,13,
Genesis,33,14,
Genesis,33,15,
Genesis,33,16,
Genesis,33,17,
Genesis,33,18,
Genesis,33,19,
Genesis,33,20,
Genesis,34,1,
Genesis,34,2,
Genesis,34,3,
Genesis,34,4,
Genesis,34,5,
Genesis,34,6,
Genesis,34,7,
Genesis,34,8,
Genesis,34,9,
Genesis,34,10,
Genesis,34,11,
Genesis,34,12,
Genesis,34,13,
Genesis,34,14,
Genesis,34,15,
Genesis,34,16,
Genesis,34,17,
Genesis,34,18,
Genesis,34,19,
Genesis,34,20,
Genesis,34,21,
Genesis,34,22,
Genesis,34,23,
Genesis,34,24,
Genesis,34,25,
Genesis,34,26,
Genesis,34,27,
Genesis,34,28,
Genesis,34,29,
Genesis,34,30,
Genesis,34,31,
Genesis,35,1,
Genesis,35,2,
Genesis,35,3,
Genesis,35,4,
Genesis,35,5,
Genesis,35,6,
Genesis,35,7,
Genesis,35,8,
Genesis,35,9,
Genesis,35,10,
Genesis,35,11,
Genesis,35,12,
Genesis,35,13,
Genesis,35,14,
Genesis,35,15,
Genesis,35,16,
Genesis,35,17,
Genesis,35,18,
Genesis,35,19,
Genesis,35,20,
Genesis,35,21,
Genesis,35,22,
Genesis,35,23,
Genesis,35,24,
Genesis,35,25,
Genesis,35,26,
Genesis,35,27,
Genesis,35,28,
Genesis,35,29,
Genesis,36,1,
Genesis,36,2,
Genesis,36,3,
Genesis,36,4,
Genesis,36,5,
Genesis,36,6,
Genesis,36,7,
Genesis,36,8,
Genesis,36,9,
Genesis,36,10,
Genesis,36,11,
Genesis,36,12,
Genesis,36,13,
Genesis,36,14,
Genesis,36,15,
Genesis,36,16,
Genesis,36,17,
Genesis,36,18,
Genesis,36,19,
Genesis,36,20,
Genesis,36,21,
Genesis,36,22,
Genesis,36,23,
Genesis,36,24,
Genesis,36,25,
Genesis,36,26,
Genesis,36,27,
Genesis,36,28,
Genesis,36,29,
Genesis,36,30,
Genesis,36,31,
Genesis,36,32,
Genesis,36,33,
Genesis,36,34,
Genesis,36,35,
Genesis,36,36,
Genesis,36,37,
Genesis,36,38,
Genesis,36,39,
Genesis,36,40,
Genesis,36,41,
Genesis,36,42,
Genesis,36,43,
Genesis,37,1,
Genesis,37,2,
Genesis,37,3,
Genesis,37,4,
Genesis,37,5,
Genesis,37,6,
Genesis,37,7,
Genesis,37,8,
Genesis,37,9,
Genesis,37,10,
Genesis,37,11,
Genesis,37,12,
Genesis,37,13,
Genesis,37,14,
Genesis,37,15,
Genesis,37,16,
Genesis,37,17,
Genesis,37,18,
Genesis,37,19,
Genesis,37,20,
Genesis,37,21,
Genesis,37,22,
Genesis,37,23,
Genesis,37,24,
Genesis,37,25,
Genesis,37,26,
Genesis,37,27,
Genesis,37,28,
Genesis,37,29,
Genesis,37,30,
Genesis,37,31,
Genesis,37,32,
Genesis,37,33,
Genesis,37,34,
Genesis,37,35,
Genesis,37,36,
Genesis,38,1,
Genesis,38,2,
Genesis,38,3,
Genesis,38,4,
Genesis,38,5,
Genesis,38,6,
Genesis,38,7,
Genesis,38,8,
Genesis,38,9,
Genesis,38,10,
Genesis,38,11,
Genesis,38,12,
Genesis,38,13,
Genesis,38,14,
Genesis,38,15,
Genesis,38,16,
Genesis,38,17,
Genesis,38,18,
Genesis,38,19,
Genesis,38,20,
Genesis,38,21,
Genesis,38,22,
Genesis,38,23,
Genesis,38,24,
Genesis,38,25,
Genesis,38,26,
Genesis,38,27,
Genesis,38,28,
Genesis,38,29,
Genesis,38,30,
Genesis,39,1,
Genesis,39,2,
Genesis,39,3,
Genesis,39,4,
Genesis,39,5,
Genesis,39,6,
Genesis,39,7,
Genesis,39,8,
Genesis,39,9,
Genesis,39,10,
Genesis,39,11,
Genesis,39,12,
Genesis,39,13,
Genesis,39,14,
Genesis,39,15,
Genesis,39,16,
Genesis,39,17,
Genesis,39,18,
Genesis,39,19,
Genesis,39,20,
Genesis,39,21,
Genesis,39,22,
Genesis,39,23,
Genesis,40,1,
Genesis,40,2,
Genesis,40,3,
Genesis,40,4,
Genesis,40,5,
Genesis,40,6,
Genesis,40,7,
Genesis,40,8,
Genesis,40,9,
Genesis,40,10,
Genesis,40,11,
Genesis,40,12,
Genesis,40,13,
Genesis,40,14,
Genesis,40,15,
Genesis,40,16,
Genesis,40,17,
Genesis,40,18,
Genesis,40,19,
Genesis,40,20,
Genesis,40,21,
Genesis,40,22,
Genesis,40,23,
Genesis,41,1,
Genesis,41,2,
Genesis,41,3,
Genesis,41,4,
Genesis,41,5,
Genesis,41,6,
Genesis,41,7,
Genesis,41,8,
Genesis,41,9,
Genesis,41,10,
Genesis,41,11,
Genesis,41,12,
Genesis,41,13,
Genesis,41,14,
Genesis,41,15,
Genesis,41,16,
Genesis,41,17,
Genesis,41,18,
Genesis,41,19,
Genesis,41,20,
Genesis,41,21,
Genesis,41,22,
Genesis,41,23,
Genesis,41,24,
Genesis,41,25,
Genesis,41,26,
Genesis,41,27,
Genesis,41,28,
Genesis,41,29,
Genesis,41,30,
Genesis,41,31,
Genesis,41,32,
Genesis,41,33,
Genesis,41,34,
Genesis,41,35,
Genesis,41,36,
Genesis,41,37,
Genesis,41,38,
Genesis,41,39,
Genesis,41,40,
Genesis,41,41,
Genesis,41,42,
Genesis,41,43,
Genesis,41,44,
Genesis,41,45,
Genesis,41,46,
Genesis,41,47,
Genesis,41,48,
Genesis,41,49,
Genesis,41,50,
Genesis,41,51,
Genesis,41,52,
Genesis,41,53,
Genesis,41,54,
Genesis,41,55,
Genesis,41,56,
Genesis,41,57,
Genesis,42,1,
Genesis,42,2,
Genesis,42,3,
Genesis,42,4,
Genesis,42,5,
Genesis,42,6,
Genesis,42,7,
Genesis,42,8,
Genesis,42,9,
Genesis,42,10,
Genesis,42,11,
Genesis,42,12,
Genesis,42,13,
Genesis,42,14,
Genesis,42,15,
Genesis,42,16,
Genesis,42,17,
Genesis,42,18,
Genesis,42,19,
Genesis,42,20,
Genesis,42,21,
Genesis,42,22,
Genesis,42,23,
Genesis,42,24,
Genesis,42,25,
Genesis,42,26,
Genesis,42,27,
Genesis,42,28,
Genesis,42,29,
Genesis,42,30,
Genesis,42,31,
Genesis,42,32,
Genesis,42,33,
Genesis,42,34,
Genesis,42,35,
Genesis,42,36,
Genesis,42,37,
Genesis,42,38,
Genesis,43,1,
Genesis,43,2,
Genesis,43,3,
Genesis,43,4,
Genesis,43,5,
Genesis,43,6,
Genesis,43,7,
Genesis,43,8,
Genesis,43,9,
Genesis,43,10,
Genesis,43,11,
Genesis,43,12,
Genesis,43,13,
Genesis,43,14,
Genesis,43,15,
Genesis,43,16,
Genesis,43,17,
Genesis,43,18,
Genesis,43,19,
Genesis,43,20,
Genesis,43,21,
Genesis,43,22,
Genesis,43,23,
Genesis,43,24,
Genesis,43,25,
Genesis,43,26,
Genesis,43,27,
Genesis,43,28,
Genesis,43,29,
Genesis,43,30,
Genesis,43,31,
Genesis,43,32,
Genesis,43,33,
Genesis,43,34,
Genesis,44,1,
Genesis,44,2,
Genesis,44,3,
Genesis,44,4,
Genesis,44,5,
Genesis,44,6,
Genesis,44,7,
Genesis,44,8,
Genesis,44,9,
Genesis,44,10,
Genesis,44,11,
Genesis,44,12,
Genesis,44,13,
Genesis,44,14,
Genesis,44,15,
Genesis,44,16,
Genesis,44,17,
Genesis,44,18,
Genesis,44,19,
Genesis,44,20,
Genesis,44,21,
Genesis,44,22,
Genesis,44,23,
Genesis,44,24,
Genesis,44,25,
Genesis,44,26,
Genesis,44,27,
Genesis,44,28,
Genesis,44,29,
Genesis,44,30,
Genesis,44,31,
Genesis,44,32,
Genesis,44,33,
Genesis,44,34,
Genesis,45,1,
Genesis,45,2,
Genesis,45,3,
Genesis,45,4,
Genesis,45,5,
Genesis,45,6,
Genesis,45,7,
Genesis,45,8,
Genesis,45,9,
Genesis,45,10,
Genesis,45,11,
Genesis,45,12,
Genesis,45,13,
Genesis,45,14,
Genesis,45,15,
Genesis,45,16,
Genesis,45,17,
Genesis,45,18,
Genesis,45,19,
Genesis,45,20,
Genesis,45,21,
Genesis,45,22,
Genesis,45,23,
Genesis,45,24,
Genesis,45,25,
Genesis,45,26,
Genesis,45,27,
Genesis,45,28,
Genesis,46,1,
Genesis,46,2,
Genesis,46,3,
Genesis,46,4,
Genesis,46,5,
Genesis,46,6,
Genesis,46,7,
Genesis,46,8,
Genesis,46,9,
Genesis,46,10,
