Book,Chapter,Verse,Text
Genesis,1,12,"saga tinanom magbibinhi' maka saga kakayuhan magbubuwa' ma ginis-ginisanna. Pag'nda' Tuhan, kasulutan iya."
Genesis,1,13,"Puwas pa'in sangom bo' llaw, llaw kat'lluna na.  "
Genesis,1,14,"  Angallam isab Tuhan, yukna, “Subay aniya' saga sawa ma diyata' langit pamasaddī llaw min sangom, manjari aniya' pamandogahan llaw maka tahun maka musim."
Genesis,1,15,Saga sawa he' subay asinag ma diyata' langit supaya amasawa dunya.” Magtūy paniya' sawa.
Genesis,1,16,"Aniya' tahinang e' Tuhan duwa sawa a'aslag, ya na mata llaw maka bulan. Mata llaw ya akosog amuwan sawa ma waktu llaw, bo' bulan ya amuwan sawa ma waktu sangom. Tapaniya'na isab saga bitu'un."
Genesis,1,17,Manjari saga sawa itu pinat'nna' e' Tuhan ma diyata' langit supaya pamasawa dunya
Genesis,1,18,"ma waktu llaw maka ma waktu sangom, bo' aniya' pagbidda'an sawa maka l'ddom. Na, pag'nda' Tuhan ma bay hinangna itu, kasulutan iya."
Genesis,1,19,"Puwas pa'in sangom bo' llaw, llaw ka'mpatna na.  "
Genesis,1,20,"  Angallam isab Tuhan, yukna, “Ya tahik maka bohe' subay ap'nno' e' ginisan sattuwa anahut-a'aslag. Subay isab aheka ginisan manuk-manuk magleyangan ma tonga'an ayan.”"
Genesis,1,21,"Manjari itu pinapanjari e' Tuhan saga sattuwa aheya ya maglahat ma tahik, maka ai-ai maglangihan atawa maglelehan ma tahik maka ma bohe'. Pinapanjari isab e'na kamemon ginisan manuk-manuk magleyangan. Na, pag'nda' Tuhan, kasulutan iya."
Genesis,1,22,"Manjari itu binarakatan e' Tuhan bay pinapanjari e'na inān kamemon. Yukna ma ai-ai ma tahik, “Bang pa'in kam paheka supaya ap'nno' e'bi tahik ilu.” Yukna isab ma saga manuk-manuk, “Bang pa'in kam paheka.”"
Genesis,1,23,"Puwas pa'in sangom bo' llaw, llaw kalimana na.  "
Genesis,1,24,"  Angallam Tuhan, yukna, “Subay aniya' ba'anan kaginisan ma deya, saga hayop ni'ipat maka saga sattuwa talun, maka ai-ai isab maglelehan ma tana'.” Magtūy paniya' na."
Genesis,1,25,"Hatina tahinang e' Tuhan saga kasattuwahan talun maka kahayopan maka ba'anan ai-ai ya maglelehan ma tana'. Pag'nda' Tuhan ma bay tahinangna, kasulutan iya.  "
Genesis,1,26,"  Manjari angallam isab Tuhan, yukna, “Papanjarita manusiya' pinasali' ni kita. Sigām ya pinapagbaya' ma ai-ai kamemon ma kaluha'an dunya itu, ma saga daing, ma saga ai-ai magleyangan, ma saga hayop maka sattuwa, maka ma sasuku isab maglelehan ma tana'.”  "
Genesis,1,27,"Manjari pinapanjari manusiya' e' Tuhan ma buwat kajarihanna. Pinas'ppu sigām ni iya, nihinang sigām l'lla maka d'nda.   "
Genesis,1,28,"  Binarakatan sigām e' Tuhan. Yukna ma sigām, “Anganak kam paheka bo' pasaplag panubu'bi ma kaluha'an dunya ilu. Jari ka'am ya subay magbaya' ma dunya. Pagbaya'inbi saga daing maka saga manuk-manuk, sampay ai-ai kamemon ya taga-napas ma kareya-reyahan.”  "
Genesis,1,29,"  Angallam lagi' Tuhan, yukna, “Na, buwananta kam takakanbi saga tinanom magbibinhi' maka saga kayu magbubuwa', ya taga-binhi' isab."
Genesis,1,30,Pamuwanku isab kaparangan maka dahun kayu takakan e' saga sattuwa talun maka saga manuk-manuk sampay sasuku maglelehan ma tana'.” Magtūy tahinang buwat bay panoho'an Tuhan e'.
Genesis,1,31,"Manjari pag'nda' Tuhan ma kamemon bay pinapanjari e'na, kasulutan to'ongan iya. Puwas pa'in sangom bo' llaw, llaw ka'nnomna na.   "
Genesis,2,1,Buwattē' bay pamapanjari dunya maka langit maka kamemon ai-aina.  
Genesis,2,2,"  Ta'abut llaw kapitu'na, aubus na Tuhan ma kamemon hinangna ati pahali na iya."
Genesis,2,3,"Binarakatan e' Tuhan llaw kapitu' he', minulliya e'na, sabab ya he' llaw bay kahalina min hinangna amapanjari ma kamemon ai-ai.   "
Genesis,2,4,"    Na, buwattē' ya pamapanjari langit maka dunya.   Tagna' bay kapamapanjari PANGHŪ' Tuhan ma langit maka dunya,"
Genesis,2,5,"halam gi' aniya' tinanom patomo', halam gi' aniya' pasaha', sabab halam gi' aniya' ulan bay pinabeya' e' PANGHŪ' Tuhan ni dunya. Halam gi' aniya' manusiya' isab angisbat ma tana' pagtanoman,"
Genesis,2,6,sagō' abase' tana' e' bohe' ya patubud min deyo'.  
Genesis,2,7,"  Manjari itu aniya' tana' niā' e' PANGHŪ' Tuhan, kinompol e'na nihinang baran a'a. Ninapasan e'na napas kallum ni ūng a'a inān ati tahinang iya manusiya' taga-napas na.  "
Genesis,2,8,"  Na aniya' kabbun bay pinatomo' e' PANGHŪ' Tuhan ma lahat Eden, tampal ni sobangan. Manjari in manusiya' bay hinangna inān tapat'nna' e'na maina'an ma kabbun."
Genesis,2,9,"Aniya' isab pinatomo' e' Tuhan ma kabbun inān kamemon ginisan kayu ya ahāp ni'nda' maka ahāp kinakan buwa'na. Ina'an isab ma t'ngnga' kabbun dampo'on kayu ya makabuwan kallum, maka ina'an isab dampo'on kayu makabuwan pangita'u pasal kahāpan maka kala'atan.  "
Genesis,2,10,"  Aniya' sapa' anasahan min lahat Eden amohe'an kakayuhan ma kabbun. Paluwas pa'in min Eden, in sapa' inān magsanga mpat."
Genesis,2,11,"Dakayu' sangana inān, ya na sapa' Peson, anasahan pehē' tudju ni kaluha'an lahat Habila. Aniya' dī bulawan ma lahat ina'an-i"
Genesis,2,12,maka aniya' du isab maina'an saga palmata maka bulitik kayu pahamut.
Genesis,2,13,"Ya sanga karuwana, ya na sapa' Gehon, anasahan pehē' ni kaluha'an lahat Kūs."
Genesis,2,14,"Sanga kat'lluna, ya na sapa' Tigris, anasahan pehē' tudju ni lahat Assiriya min bihingna tampal ni sobangan. Maka sanga ka'mpatna inān, ya na sapa' Alpurati.  "
Genesis,2,15,  Sakali in manusiya' binowa e' PANGHŪ' Tuhan bo' pinat'nna' ma lahat Eden. Sinō' iya maghuma maka angisbat kabbunna.
Genesis,2,16,"Magpanoho'an PANGHŪ' Tuhan ma iya, yukna, “Makajari ka amangan buwa' kayu ai-ai kabaya'annu mailu."
Genesis,2,17,"Ya sadja mbal takakannu buwa' kayu ya makabuwan pangita'u pasal kahāpan maka kala'atan. Ebot-ebot to'ongan, da'a ka amangan. Ya llaw kapamangannu, ya na llaw kamataynu.”  "
Genesis,2,18,"  Manjari ah'lling PANGHŪ' Tuhan, yukna, “Mbal ahāp bang l'lla itu karangan-danganan. Hinanganku iya limbang makatōp ma iya bo' aniya' sehe'na makatabang.”"
Genesis,2,19,"Jari binowa e' PANGHŪ' Tuhan kamemon saga hayop maka sattuwa maka kamemon saga manuk-manuk ya bay hinangna min tana'. Binowa e'na pehē' ni l'lla inān supaya kinata'uwan bang ai pangōnna ma ba'anan sattuwa, hayop maka manuk-manuk e'. Manjari ai-ai pangōnna ma sasuku taga-napas inān, ya na he' ōnna."
Genesis,2,20,"Sakali kaōnan e' l'lla inān kamemon saga sattuwa maka hayop maka saga manuk-manuk, malaingkan halam aniya' minsan dakayu' makatōp ma iya.  "
Genesis,2,21,"  Angkan pinatuli a'a itu e' PANGHŪ' Tuhan. Ahaluk pa'in tulina, niā' e' Tuhan dakayu' gusukna, ati tinaplok pabīng maka isi ya bay pangā'an gusuk."
Genesis,2,22,"Jari aniya' d'nda nihinang e' PANGHŪ' Tuhan min gusuk l'lla, ati binowa e'na pehē' ni l'lla.  "
Genesis,2,23,"  Angabtang magtūy l'lla, yukna,  “Ndū', itiya' na sali'ku. Bokog sin bokogku, isi sin isiku. Ōnanku iya ‘d'nda’ sabab bay iya ningā' min l'lla.”   "
Genesis,2,24,  Ya ilu sababanna angkan l'lla pabutas min okoman ina'-mma'na bo' parakayu' ni h'ndana. Manjari tahinang sigām dabaran.  
Genesis,2,25,"  Na, in l'lla maka d'nda itu anantang sali'-sali', sagō' halam sigām aiya'.    "
Genesis,3,1,"    Na, ma kamemon sattuwa bay pinapanjari e' PANGHŪ' Tuhan, sowa ya ataha' akkalna. Manjari atilaw sowa inān ma d'nda, yukna, “B'nnal bahā'? Bay kam nilāng e' Tuhan, sinō' da'a amangan buwa' kayu ai-ai ma kabbun ilu?”  "
Genesis,3,2,"  Ya sambung d'nda, “Makajari kami amangan min saga buwa' kayu ma kabbun itu,"
Genesis,3,3,"sagō' aniya' pangalāngan kami e' Tuhan. Sinō' kami da'a amangan buwa' kayu ya ma t'ngnga' kabbun itu. Minsan hal ni'ntanan buwa' inān, na amatay kami.”  "
Genesis,3,4,"  Yuk sowa, “Ā! Mbal du kam amatay."
Genesis,3,5,"Angkan buwattē' pamissala Tuhan, sabab kata'uwanna asal bang kam ganta' makakakan, makata'u kam kahāpan maka kala'atan, hatina tahinang kam sali' Tuhan.”  "
Genesis,3,6,"  Sakali itu, pag'nda' d'nda ni buwa' kayu-i, kalingkatan iya. Buwa'na inān ahāp kinakan, ahāp isab pangā'an pangita'u. Jari ang'ttu' iya buwa' min kayu inān bo' kinakan e'na. Binuwanan isab e'na h'llana, ati kinakan e'na."
Genesis,3,7,"Aubus pa'in sigām amangan, magtūy aniya' panayu sigām in sigām anantang sali'-sali'. Manjari angā' sigām dahun kayu igira tinuhug-tuhug e' sigām nihinang panambun.  "
Genesis,3,8,"  Na, akohap-kohap pa'in lahat, takale e' sigām bahonos PANGHŪ' Tuhan pal'ngngan min deyom kakabbunan e'. Magtūy sigām patapuk karuwangan ma deyom kakayu-kayuhan supaya mbal ta'nda' e' Tuhan."
Genesis,3,9,"Sagō' angalingan PANGHŪ' Tuhan ma l'lla, yukna, “Maingga na ka?”  "
Genesis,3,10,"  Ya sambung l'lla, “Takaleku bahonosnu mailu ma kabbun ati tināw aku ma sabab anantang aku. Angkan aku patapuk.”  "
Genesis,3,11,"  Atilaw Tuhan, yukna, “Sai bay amata'u ka'a ya ka'a ilu anantang? Bay ka makakakan bahā' min buwa' kayu, ya bay pangalānganku ma ka'a?”  "
Genesis,3,12,"  Yuk sambung l'lla, “O'o, ya d'nda bay pamalimbangnu aku, iya ya bay amuwanan aku, angkan aku bay makakakan.”  "
Genesis,3,13,"  Tinilaw d'nda isab e' PANGHŪ' Tuhan, yukna, “Angay ka makahinang buwattilu?”   Ya sambung d'nda, “O'o, ya sowa e'. Pinarupang aku e'na, ya angkan aku makakakan.”  "
Genesis,3,14,"  Manjari amissala PANGHŪ' Tuhan ma sowa he', yukna,   “Pagka tahinangnu ina'an-i, ka'a ya taluwa' mulka'  labi lagi' min kamemon sattuwa maka hayop. Sat'ggolnu allum palele du ka maka b'ttongnu, bagunbun isab ya pagkakannu. "
Genesis,3,15,"Pagbantata ka maka d'nda itu. Panubu'nu maka panubu'na magbanta du saumul-umul. Kōknu ya gini'ikan e' panubu'na, maka buli' tape'na ya tanghabnu.” "
Genesis,3,16,"Amissala isab Tuhan ma d'nda, yukna, “Na, buwattitu pangangganta'ku ma ka'a, ganapanku to'ongan kasusahannu bang ka ab'ttong, kap'ddi'an to'ongan ka bang ka anganak. Daipara minsan buwattē', h'llanu ya kabilahiannu na pa'in, maka iya ya makapagbaya' ma ka'a.”   "
Genesis,3,17,"  Ya pamissala Tuhan ma l'lla, “Ka'a isab, ma sabab kapameya'nu ma lling h'ndanu, ati kakannu buwa' kayu ya bay pangalānganku ka'a,  Na, sapdahanku tana' ma sababannu. Subay ka kahunitan to'ongan amiha kalluman min tana' sat'ggolnu allum. "
Genesis,3,18,"Patomo' kasagmotan indaginis ma tana'nu, kasagmotan aheka itingna. Jari maghulas-sangsā' du ka supaya aniya' takakannu sampay ni llaw pamole'nu ni deyom tana'. Tana' asal bay pamapanjarihan ka'a, maka tana' ya pamole'annu.”   "
Genesis,3,19,"Patomo' kasagmotan indaginis ma tana'nu, kasagmotan aheka itingna. Jari maghulas-sangsā' du ka supaya aniya' takakannu sampay ni llaw pamole'nu ni deyom tana'. Tana' asal bay pamapanjarihan ka'a, maka tana' ya pamole'annu.”   "
Genesis,3,20,  Manjari ya pangōn si Adam ma h'ndana ‘Hawa’.  
Genesis,3,21,"  Na, aniya' kuwit hayop nihinang s'mmek e' PANGHŪ' Tuhan panambun baran si Adam maka h'ndana.  "
Genesis,3,22,"  Manjari angallam PANGHŪ' Tuhan, yukna, “In manusiya' itu sali' kita na, pagka makata'u na ahāp-ala'at. Mbal iya makajari ama'abut tanganna ang'ttu' buwa' kayu ya makabuwan kallum. Mbal iya subay pinarūl allum salama-lama.”"
Genesis,3,23,Angkan na disi Adam pinaluwas e' PANGHŪ' Tuhan min kabbun Eden. Sinō' iya maghuma ma tana' bay pangahinangan iya.
Genesis,3,24,"Tapaluwas pa'in, aniya' mala'ikat taga-pikpik pinat'nna' e' Tuhan ma bihing kabbun Eden inān tampal ni sobangan. Aniya' isab pinat'nna' maina'an dakayu' kalis magsuleyab keyatna. Maglabad sadja, supaya halam aniya' palabayan tudju ni po'on kayu ya makabuwan kallum salama-lama.    "
Genesis,4,1,"    Na, maghulid na si Adam maka h'ndana si Hawa, jari ab'ttong iya ati anganak l'lla, ōnna si Kabil. Ya lling si Hawa, “Min tabang-tulung PANGHŪ'-Yawe kabuwanan aku anak l'lla.”"
Genesis,4,2,"Puwas e' ab'ttong si Hawa pabīng ati anganak isab l'lla, ōnna si Habil. Na, asangpot pa'in sigām, si Habil tahinang a'a magi'ipat bili-bili, bo' si Kabil ya tahinang a'a maghuhuma."
Genesis,4,3,"Na, ta'abut pa'in ajatu tanoman si Kabil, aniya' saga buwa' binowa e'na panukbalna ni PANGHŪ'."
Genesis,4,4,"Ya tinukbal e' si Habil dakayu' bili-bili ya bay dahū nianakan ma ba'anan bili-bilina. Sinumbali' e'na bo' yampa tukbalanna ni PANGHŪ' isina ya ahāp to'ongan. Na, kasulutan PANGHŪ' ma hinang si Habil buwattē' ati tinaima' tutukbalanna."
Genesis,4,5,"Malaingkan si Kabil maka saga buwa' ya tutukbalanna halam tinaima' e' Tuhan. Jari akagit magtūy atay si Kabil, ala'at isab s'mmuna."
Genesis,4,6,"Manjari ah'lling PANGHŪ' ma si Kabil, yukna, “Otō', angay akagit ataynu? Angay angkan ala'at s'mmunu?"
Genesis,4,7,"Bang taluwa' hinangnu tantu du aku kasulutan ma ka'a. Damikiyanna bang mbal taluwa', na, ilu mailu dusa angagad anasat ma ka'a. Ya kabaya'anna subay ang'ntanan ka'a, sagō' subay atuhannu.”  "
Genesis,4,8,"  Manjari itu ah'lling si Kabil ma siyalina si Habil, yukna, “Otō', sūng kita pehē' ni huma.” Ma huma pa'in, binono' si Habil e' si Kabil pinapatay.  "
Genesis,4,9,"  Atilaw PANGHŪ' ma si Kabil, yukna, “Maingga siyalinu?”   Ya sambung si Kabil, “Sitta'a. Angay? Hinangku bahā' anganjagahan danakanku?”  "
Genesis,4,10,"  Manjari ah'lling PANGHŪ', yukna, “Angay angkan tahinangnu ilu-i! Sumbang ko' ilu! O'ō, ilu laha' siyalinu sapantun a'a mikibalos ma aku min deyom tana'."
Genesis,4,11,"Na, taluwa' sapda du ka. Mbal na ka makabāk kalluman min tana' ilu sabab kasobsoban na e' laha' siyalinu."
Genesis,4,12,"Minsan buwattingga pagtuyu'nu maghinang ma tana', mbal ajatu tinanomnu. Maglunsulan sadja ka pi'ingga-pi'ingga ma dunya itu, sagō' mbal ka makabāk lahat pat'ttogannu.”  "
Genesis,4,13,"  Ah'lling si Kabil ma PANGHŪ', “Arōy! Abuhat makalandu' ya paniksa'nu ma aku!"
Genesis,4,14,"Itiya' aku pala'annu min tana' bay paghuma'anku, maka palawaknu aku min matahannu. Halam du aniya' lahat pat'ttoganku ma dunya itu, tahinang aku a'a magsampig-manampig sadja. Bang aku ganta' talanggal e' sai-sai, binono' du aku pinapatay.”  "
Genesis,4,15,"  Sagō' ya sambung PANGHŪ' ma iya, “Mbal du. Bang aniya' amono' ka'a subay iya binalosan min pitu'.” Magtūy aniya' gindan pinat'nna' e' PANGHŪ' ma si Kabil supaya iya takilā e' sai-sai makalanggal ma iya. Hatina mbal iya makajari binono'."
Genesis,4,16,"Manjari itu ala'an na si Kabil min alopan PANGHŪ' pehē' ni lahat Nōd ma dambila' Eden tampal ni sobangan, ati mahē' iya pat'nna'.   "
Genesis,4,17,"    Na, magdakayu' si Kabil maka h'ndana ati angiram iya. Maka'anak iya l'lla ōnna si Idris. Manjari si Kabil ya bay makahinang kauman, niōnan e'na Idris buwat ōn anakna he'."
Genesis,4,18,"Si Idris itu taga-anak l'lla, ōnna si Irad ya mma' si Mihuja'il. Si Mihuja'il taga-anak isab l'lla, ōnna si Mitusail ya mma' si Lamek."
Genesis,4,19,"Si Lamek itu duwa h'ndana, si Ada maka si Silla."
Genesis,4,20,"Manjari anganak si Ada l'lla, ōnna si Jabal. Si Jabal itu panagna'an saga manusiya' magi'ipat hayop maka magluma' tolda ma masa awal e'."
Genesis,4,21,Aniya' isab siyali si Jabal ōnna si Jubal. Si Jubal ya panagna'an manusiya' apanday magsuling maka maggitara.
Genesis,4,22,"Na, si Silla isab anganak l'lla, ōnna si Tubal-Kabil. Apanday iya magsasal tumbaga maka basi' nihinang kapanyapan kaginisan. Aniya' isab siyali si Tubal-Kabil d'nda, ōnna si Na'ama.  "
Genesis,4,23,"  Manjari amissala si Lamek ma saga h'ndana, yukna,  “O Ada, O Silla, ka'am h'ndaku, kalehunbi kabtanganku. Bay aku makapatay subul ma sabab kapangalagutna ma aku. "
Genesis,4,24,"Na, bang bineya' bissala Tuhan ma si Kabil in iya subay binalosan min pitu', ya lagi'na bang aniya' amono' aku, a'a inān subay binalosan min pitumpū' maka pitu'.”    "
Genesis,4,25,"    Jari maghulid isab si Adam maka h'ndana, ati kabuwanan na isab sigā anak l'lla. Yuk si Hawa, “Itiya' aku pinasuku'an anak l'lla e' Tuhan, pangangganti' ma si Habil ya bay binono' e' si Kabil.” Sakali niōnan e'na Sēt."
Genesis,4,26,"Na, si Sēt taga-anak l'lla ōnna si Enos. Masa si Enos e', ya na masa panagna'an manusiya' anabbut ōn Yawe pagtuhanan sigām.    "
Genesis,5,1,    Ya na itu salsila panugsugan si Adam. Ma waktu pamapanjari Tuhan ma manusiya' bay sigām pina'anggil ma iya.
Genesis,5,2,Pinapanjari sigām e'na d'nda maka l'lla. Binarakatan sigām e'na ati manusiya' ya pangōnna ma sigām.
Genesis,5,3,"Na, pagabut dahatus maka t'llumpū' tahun umul si Adam, aniya' anakna l'lla an'ppu iya, ōnna si Sēt."
Genesis,5,4,"Aubus pa'in min bay panganak ma si Sēt, aniya' gi' walu' hatus tahun umul si Adam, maka aniya' gi' anakna d'nda-l'lla."
Genesis,5,5,"Manjari pagabut siyam hatus maka t'llumpū' tahun umul si Adam, awapat na iya.  "
Genesis,5,6,"  Na si Sēt isab, dahatus pa'in maka limantahun umulna, aniya' anakna l'lla, ōnna si Enos."
Genesis,5,7,"Aubus pa'in min bay panganak ma si Enos e', aniya' gi' walu' hatus maka pituntahun umul si Sēt, maka aniya' gi' anakna d'nda-l'lla."
Genesis,5,8,"Jari pagabut siyam hatus maka sangpū' maka duwantahun umul si Sēt, amatay na iya.  "
Genesis,5,9,"  Na, si Enos isab, pagabut siyampū' tahun umulna, taga-anak iya l'lla, ōnna si Kenan."
Genesis,5,10,"Aubus pa'in min bay panganak ma si Kenan, aniya' gi' walu' hatus maka sangpū' maka limantahun umul si Enos, maka aniya' lagi' anakna d'nda-l'lla."
Genesis,5,11,"Na, pagabut siyam hatus maka limantahun umul si Enos, amatay na iya.  "
Genesis,5,12,"  Si Kenan isab, pagabut umulna pitumpū' tahun, aniya' anakna l'lla, ōnna si Mahalalel."
Genesis,5,13,"Aubus pa'in min bay panganak ma si Mahalalel, aniya' gi' walu' hatus maka mpatpū' tahun umul si Kenan, maka aniya' lagi' anakna d'nda-l'lla."
Genesis,5,14,"Jari pagabut siyam hatus maka sangpū' tahun umul si Kenan, amatay na iya.  "
Genesis,5,15,"  Si Mahalalel isab, pagabut nnompū' maka limantahun umulna, taga-anak iya l'lla, ōnna si Jared."
Genesis,5,16,"Aubus pa'in min bay panganak ma si Jared e', aniya' gi' walu' hatus maka t'llumpū' tahun umul si Mahalalel, maka aniya' lagi' anakna d'nda-l'lla."
Genesis,5,17,"Jarina, pagabut walu' hatus maka siyampū' maka limantahun umul si Mahalalel, amatay na iya.  "
Genesis,5,18,"  Na, si Jared isab, pagabut dahatus maka nnompū' maka duwantahun umulna, aniya' anakna l'lla, ōnna si Idris."
Genesis,5,19,"Manjari aubus pa'in min bay panganak ma si Idris, aniya' gi' walu' hatus tahun umul si Jared, maka aniya' lagi' anakna d'nda-l'lla."
Genesis,5,20,"Manjari pagabut siyam hatus maka nnompū' maka duwantahun umul si Jared, amatay na iya.  "
Genesis,5,21,"  Si Idris isab, pagabut umulna nnompū' maka limantahun, taga-anak iya l'lla, ōnna si Mitusala."
Genesis,5,22,"Puwas e', ma deyom t'llu hatus tahun, magda'atay si Idris maka Tuhan. Aniya' gi' isab saga anakna d'nda-l'lla. Sakali itu, ta'abut pa'in t'llu hatus maka nnompū' maka limantahun umulna, palanyap sadja iya pagka niā' e' Tuhan.  "
Genesis,5,23,"Puwas e', ma deyom t'llu hatus tahun, magda'atay si Idris maka Tuhan. Aniya' gi' isab saga anakna d'nda-l'lla. Sakali itu, ta'abut pa'in t'llu hatus maka nnompū' maka limantahun umulna, palanyap sadja iya pagka niā' e' Tuhan.  "
Genesis,5,24,"Puwas e', ma deyom t'llu hatus tahun, magda'atay si Idris maka Tuhan. Aniya' gi' isab saga anakna d'nda-l'lla. Sakali itu, ta'abut pa'in t'llu hatus maka nnompū' maka limantahun umulna, palanyap sadja iya pagka niā' e' Tuhan.  "
Genesis,5,25,"  Na si Mitusala isab, pagabut umulna dahatus maka walumpū' maka pituntahun, taga-anak iya l'lla, ōnna si Lamek."
Genesis,5,26,"Aubus pa'in min bay panganak ma si Lamek, aniya' gi' pitu' hatus maka walumpū' maka duwantahun umul si Mitusala, maka taga-anak lagi' iya d'nda-l'lla."
Genesis,5,27,"Jari ta'abut pa'in siyam hatus maka nnompū' maka siyam tahun umul si Mitusala, amatay na iya.  "
Genesis,5,28,"  Si Lamek isab, pagabut umulna dahatus maka walumpū' maka duwantahun, taga-anak iya l'lla."
Genesis,5,29,"Ya pangōnna ma iya Nū ati aniya' pagkallam si Lamek ma pasalna. “Onde' itu,” yukna, “amowa kahāpan du luwas min tana' ya bay sinapdahan e' PANGHŪ', jari kabuwanan kitam pahalian min hulas-sangsā'tam.”"
Genesis,5,30,"Aubus pa'in min bay panganak ma si Nū, aniya' gi' lima hatus maka siyampū' maka limantahun umul si Lamek, maka aniya' gi' anakna d'nda-l'lla."
Genesis,5,31,"Manjari pagabut pitu' hatus maka pitumpū' maka pituntahun umul si Lamek, amatay na iya.  "
Genesis,5,32,"  Na, in si Nū itu, aniya' na lima hatus tahun umulna bo' yampa iya taga-anak. Manjari t'llu anakna l'lla, ya na si Sēm, si Hām maka si Japet.    "
Genesis,6,1,"    Manjari itu, salta' angaheka na bangsa manusiya' ma deyom dunya, aniya' isab anak sigām budjang."
Genesis,6,2,"Ta'nda' pa'in saga budjang itu e' kal'llahan ya ngga'i ka a'a dunya, na, kalingkatan sigām. Jari sasuku budjang kinabaya'an e' saga l'lla inān, ningā' h'nda e' sigām."
Genesis,6,3,"Manjari angallam PANGHŪ'-Yawe, yukna, “Mbal na pataptap Rū-ku ma saga manusiya' itu, subay sigām buwananku ganta'an. Mbal na pinalabi umul sigām min dahatus maka duwampū' tahun.”  "
Genesis,6,4,"  Na, ma waktu he'-i sampay ma tahun damuli gi' minnē', aniya' maitu ma dunya saga a'a kosogan maka alanjang, ya niōnan bangsa Nipilim. Aesog sigām maka abantug ma kalahat-lahatan. Panubu' asal sigām min saga l'lla ngga'i ka a'a dunya ya bay makah'nda budjang a'a dunya.  "
Genesis,6,5,"  Na, in binangsa manusiya' ma dunya itu ta'nda' e' PANGHŪ' ap'nno' e' dusa maka ala'at lullun hona'-hona' sigām."
Genesis,6,6,"Pag'nda'na, magkarukka'an iya ati magsusun na ma pasal pamapanjarina manusiya' maitu ma dunya."
Genesis,6,7,"Angkan angallam PANGHŪ', yukna, “Pahalamku na binangsa manusiya' ya bay papanjariku. Pahalamku sigām sampay ba'anan sattuwa maka hayop, pahalamku isab ai-ai maglelehan maka manuk-manuk magleyangan. Sababna magsusun to'ongan aku ma bay papanjariku.”"
Genesis,6,8,"Daipara pag'nda' PANGHŪ' ma si Nū, kasulutan iya.   "
Genesis,6,9,"    Ya itu salsila panugsugan si Nū. T'llu du anakna l'lla, ya si Sēm, si Hām maka si Japet. Luwal si Nū halam dusahan ma waktu he'-i, magda'atay isab iya maka Tuhan."
Genesis,6,10,"    Ya itu salsila panugsugan si Nū. T'llu du anakna l'lla, ya si Sēm, si Hām maka si Japet. Luwal si Nū halam dusahan ma waktu he'-i, magda'atay isab iya maka Tuhan."
Genesis,6,11,Malaingkan saga pagkahina manusiya' kumarukan kala'atan sigām ma matahan Tuhan. Ap'nno' deyom dunya e' kajahulaka'an sigām.
Genesis,6,12,Angkan ta'nda' e' Tuhan in dunya itu alumu' na ma sabab kasabulan ya nihinang e' saga manusiya' kamemon.  
Genesis,6,13,"  Manjari magkallam Tuhan ma si Nū, yukna, “Pahalamku na saga manusiya' kamemon ma sabab kajahulaka'an sigām maingga-maingga ma dunya. Pagmulka'anku na sigām kamemon, maka lubuku isab sampay baran dunya."
Genesis,6,14,"Na, angahinang na ka adjung ma ka'am,” yukna ma si Nū. “Subay kayu apagon ya pangahinangnu. Hinangin saga bilik ma deyom, bo' kitlanun lullun deyom-luwasanna."
